*label_en,lexicalAlias_en,*uri,*type,domain,range,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],inverseOf,*status,owl:propertyChainAxiom
is film producer family of,rdaao:filmProducerFamilyOf.en,rdaao:P51004,property,rdac:C10008,rdac:C10001,rdaa:P51004,rdaao:P51003,rdaao:P50702,rdawo:P10563,Published,
is radio producer family of,rdaao:radioProducerFamilyOf.en,rdaao:P51005,property,rdac:C10008,rdac:C10001,rdaa:P51005,rdaao:P51003,rdaao:P50703,rdawo:P10564,Published,
is television producer family of,rdaao:televisionProducerFamilyOf.en,rdaao:P51006,property,rdac:C10008,rdac:C10001,rdaa:P51006,rdaao:P51003,rdaao:P50704,rdawo:P10565,Published,
is organizer family of,rdaao:organizerFamilyOf.en,rdaao:P51007,property,rdac:C10008,rdac:C10001,rdaa:P51007,rdaao:P50320,rdaao:P50705,rdawo:P10598,Published,
is photographer family of work of,rdaao:photographerFamilyOfWorkOf.en,rdaao:P51008,property,rdac:C10008,rdac:C10001,rdaa:P51008,rdaao:P50995,rdaao:P50706,rdawo:P10586,Published,
is consultant family of,rdaao:consultantFamilyOf.en,rdaao:P51009,property,rdac:C10008,rdac:C10001,rdaa:P51009,rdaao:P50320,rdaao:P50707,rdawo:P10599,Published,
is rapporteur family of,rdaao:rapporteurFamilyOf.en,rdaao:P51010,property,rdac:C10008,rdac:C10001,rdaa:P51010,rdaao:P50994,rdaao:P50708,rdawo:P10573,Published,
is researcher family of,rdaao:researcherFamilyOf.en,rdaao:P51011,property,rdac:C10008,rdac:C10001,rdaa:P51011,rdaao:P50320,rdaao:P50709,rdawo:P10557,Published,
is interviewee family of work of,rdaao:intervieweeFamilyOfWorkOf.en,rdaao:P51012,property,rdac:C10008,rdac:C10001,rdaa:P51012,rdaao:P50995,rdaao:P50710,rdawo:P10588,Published,
is compiler family of,rdaao:compilerFamilyOf.en,rdaao:P51013,property,rdac:C10008,rdac:C10001,rdaa:P51013,rdaao:P50981,rdaao:P50711,rdawo:P10585,Published,
is director family of,rdaao:directorFamilyOf.en,rdaao:P51014,property,rdac:C10008,rdac:C10001,rdaa:P51014,rdaao:P50320,rdaao:P50712,rdawo:P10596,Published,
is film director family of,rdaao:filmDirectorFamilyOf.en,rdaao:P51015,property,rdac:C10008,rdac:C10001,rdaa:P51015,rdaao:P51014,rdaao:P50713,rdawo:P10559,Published,
is radio director family of,rdaao:radioDirectorFamilyOf.en,rdaao:P51016,property,rdac:C10008,rdac:C10001,rdaa:P51016,rdaao:P51014,rdaao:P50714,rdawo:P10560,Published,
is television director family of,rdaao:televisionDirectorFamilyOf.en,rdaao:P51017,property,rdac:C10008,rdac:C10001,rdaa:P51017,rdaao:P51014,rdaao:P50715,rdawo:P10561,Published,
is sculptor family of,rdaao:sculptorFamilyOf.en,rdaao:P51018,property,rdac:C10008,rdac:C10001,rdaa:P51018,rdaao:P50993,rdaao:P50716,rdawo:P10568,Published,
is dedicator family of,rdaao:dedicatorFamilyOf.en,rdaao:P51019,property,rdac:C10008,rdac:C10001,rdaa:P51019,rdaao:P50320,rdaao:P50717,rdawo:P10555,Published,
is honouree family of work of,rdaao:honoureeFamilyOfWorkOf.en,rdaao:P51020,property,rdac:C10008,rdac:C10001,rdaa:P51020,rdaao:P50320,rdaao:P50718,rdawo:P10574,Published,
is actor family of,rdaao:actorFamilyOf.en,rdaao:P51021,property,rdac:C10008,rdac:C10006,rdaa:P51021,rdaao:P51056,rdaao:P50719,rdaeo:P20546,Published,
is editor family of,rdaao:editorFamilyOf.en,rdaao:P51022,property,rdac:C10008,rdac:C10006,rdaa:P51022,rdaao:P51077,rdaao:P50720,rdaeo:P20515,Published,
is onscreen presenter family of,rdaao:onscreenPresenterFamilyOf.en,rdaao:P51023,property,rdac:C10008,rdac:C10006,rdaa:P51023,rdaao:P51056,rdaao:P50721,rdaeo:P20547,Published,
is colourist family of,rdaao:colouristFamilyOf.en,rdaao:P51024,property,rdac:C10008,rdac:C10006,rdaa:P51024,rdaao:P51077,rdaao:P50722,rdaeo:P20517,Published,
is makeup artist family of,rdaao:makeupArtistFamilyOf.en,rdaao:P51025,property,rdac:C10008,rdac:C10006,rdaa:P51025,rdaao:P51076,rdaao:P50723,rdaeo:P20518,Published,
is editor family of moving image work of,rdaao:editorFamilyOfMovingImageWorkOf.en,rdaao:P51026,property,rdac:C10008,rdac:C10006,rdaa:P51026,rdaao:P51076,rdaao:P50724,rdaeo:P20567,Published,
is interviewee family of expression of,rdaao:intervieweeFamilyOfExpressionOf.en,rdaao:P51027,property,rdac:C10008,rdac:C10006,rdaa:P51027,rdaao:P51076,rdaao:P50725,rdaeo:P20531,Published,
is instrumental conductor family of,rdaao:instrumentalConductorFamilyOf.en,rdaao:P51028,property,rdac:C10008,rdac:C10006,rdaa:P51028,rdaao:P51045,rdaao:P50726,rdaeo:P20545,Published,
is musical director family of,rdaao:musicalDirectorFamilyOf.en,rdaao:P51029,property,rdac:C10008,rdac:C10006,rdaa:P51029,rdaao:P51076,rdaao:P50727,rdaeo:P20519,Published,
is dancer family of,rdaao:dancerFamilyOf.en,rdaao:P51030,property,rdac:C10008,rdac:C10006,rdaa:P51030,rdaao:P51056,rdaao:P50728,rdaeo:P20548,Published,
is sound designer family of,rdaao:soundDesignerFamilyOf.en,rdaao:P51031,property,rdac:C10008,rdac:C10006,rdaa:P51031,rdaao:P51076,rdaao:P50729,rdaeo:P20520,Published,
is lighting designer family of,rdaao:lightingDesignerFamilyOf.en,rdaao:P51032,property,rdac:C10008,rdac:C10006,rdaa:P51032,rdaao:P51076,rdaao:P50730,rdaeo:P20521,Published,
is special effects provider family of,rdaao:specialEffectsProviderFamilyOf.en,rdaao:P51033,property,rdac:C10008,rdac:C10006,rdaa:P51033,rdaao:P51076,rdaao:P50731,rdaeo:P20537,Published,
is visual effects provider family of,rdaao:visualEffectsProviderFamilyOf.en,rdaao:P51034,property,rdac:C10008,rdac:C10006,rdaa:P51034,rdaao:P51076,rdaao:P50732,rdaeo:P20538,Published,
is costume designer family of,rdaao:costumeDesignerFamilyOf.en,rdaao:P51035,property,rdac:C10008,rdac:C10006,rdaa:P51035,rdaao:P51076,rdaao:P50733,rdaeo:P20522,Published,
is production designer family of,rdaao:productionDesignerFamilyOf.en,rdaao:P51036,property,rdac:C10008,rdac:C10006,rdaa:P51036,rdaao:P51076,rdaao:P50734,rdaeo:P20568,Published,
is letterer family of,rdaao:lettererFamilyOf.en,rdaao:P51037,property,rdac:C10008,rdac:C10006,rdaa:P51037,rdaao:P51077,rdaao:P50735,rdaeo:P20564,Published,
is translator family of,rdaao:translatorFamilyOf.en,rdaao:P51038,property,rdac:C10008,rdac:C10006,rdaa:P51038,rdaao:P51078,rdaao:P50736,rdaeo:P20523,Published,
is stage director family of,rdaao:stageDirectorFamilyOf.en,rdaao:P51039,property,rdac:C10008,rdac:C10006,rdaa:P51039,rdaao:P51076,rdaao:P50737,rdaeo:P20541,Published,
is animator family of,rdaao:animatorFamilyOf.en,rdaao:P51040,property,rdac:C10008,rdac:C10006,rdaa:P51040,rdaao:P51076,rdaao:P50738,rdaeo:P20571,Published,
is interviewer family of expression of,rdaao:interviewerFamilyOfExpressionOf.en,rdaao:P51041,property,rdac:C10008,rdac:C10006,rdaa:P51041,rdaao:P51076,rdaao:P50739,rdaeo:P20514,Published,
is choral conductor family of,rdaao:choralConductorFamilyOf.en,rdaao:P51042,property,rdac:C10008,rdac:C10006,rdaa:P51042,rdaao:P51045,rdaao:P50740,rdaeo:P20513,Published,
is host family of,rdaao:hostFamilyOf.en,rdaao:P51043,property,rdac:C10008,rdac:C10006,rdaa:P51043,rdaao:P51056,rdaao:P50741,rdaeo:P20549,Published,
is moderator family of,rdaao:moderatorFamilyOf.en,rdaao:P51044,property,rdac:C10008,rdac:C10006,rdaa:P51044,rdaao:P51056,rdaao:P50742,rdaeo:P20550,Published,
is conductor family of,rdaao:conductorFamilyOf.en,rdaao:P51045,property,rdac:C10008,rdac:C10006,rdaa:P51045,rdaao:P51056,rdaao:P50743,rdaeo:P20560,Published,
is reviser family of,rdaao:reviserFamilyOf.en,rdaao:P51046,property,rdac:C10008,rdac:C10006,rdaa:P51046,rdaao:P51078,rdaao:P50744,rdaeo:P20524,Published,
is draftsman family of,rdaao:draftsmanFamilyOf.en,rdaao:P51047,property,rdac:C10008,rdac:C10006,rdaa:P51047,rdaao:P51077,rdaao:P50745,rdaeo:P20516,Published,
is audio engineer family of,rdaao:audioEngineerFamilyOf.en,rdaao:P51048,property,rdac:C10008,rdac:C10006,rdaa:P51048,rdaao:P51076,rdaao:P50746,rdaeo:P20525,Published,
is puppeteer family of,rdaao:puppeteerFamilyOf.en,rdaao:P51049,property,rdac:C10008,rdac:C10006,rdaa:P51049,rdaao:P51056,rdaao:P50747,rdaeo:P20551,Published,
is mixing engineer family of,rdaao:mixingEngineerFamilyOf.en,rdaao:P51050,property,rdac:C10008,rdac:C10006,rdaa:P51050,rdaao:P51048,rdaao:P50748,rdaeo:P20562,Published,
is DJ family of,rdaao:djFamilyOf.en,rdaao:P51051,property,rdac:C10008,rdac:C10006,rdaa:P51051,rdaao:P51076,rdaao:P50749,rdaeo:P20526,Published,
is art director family of,rdaao:artDirectorFamilyOf.en,rdaao:P51052,property,rdac:C10008,rdac:C10006,rdaa:P51052,rdaao:P51076,rdaao:P50750,rdaeo:P20527,Published,
is panelist family of,rdaao:panelistFamilyOf.en,rdaao:P51053,property,rdac:C10008,rdac:C10006,rdaa:P51053,rdaao:P51056,rdaao:P50751,rdaeo:P20552,Published,
is storyteller family of,rdaao:storytellerFamilyOf.en,rdaao:P51054,property,rdac:C10008,rdac:C10006,rdaa:P51054,rdaao:P51056,rdaao:P50752,rdaeo:P20556,Published,
is singer family of,rdaao:singerFamilyOf.en,rdaao:P51055,property,rdac:C10008,rdac:C10006,rdaa:P51055,rdaao:P51056,rdaao:P50753,rdaeo:P20559,Published,
is performer family of,rdaao:performerFamilyOf.en,rdaao:P51056,property,rdac:C10008,rdac:C10006,rdaa:P51056,rdaao:P51076,rdaao:P50754,rdaeo:P20528,Published,
is instrumentalist family of,rdaao:instrumentalistFamilyOf.en,rdaao:P51057,property,rdac:C10008,rdac:C10006,rdaa:P51057,rdaao:P51056,rdaao:P50755,rdaeo:P20553,Published,
is court reporter family of,rdaao:courtReporterFamilyOf.en,rdaao:P51058,property,rdac:C10008,rdac:C10006,rdaa:P51058,rdaao:P51077,rdaao:P50756,rdaeo:P20529,Published,
is commentator family of,rdaao:commentatorFamilyOf.en,rdaao:P51059,property,rdac:C10008,rdac:C10006,rdaa:P51059,rdaao:P51056,rdaao:P50757,rdaeo:P20554,Published,
is voice actor family of,rdaao:voiceActorFamilyOf.en,rdaao:P51060,property,rdac:C10008,rdac:C10006,rdaa:P51060,rdaao:P51021,rdaao:P50758,rdaeo:P20561,Published,
is narrator family of,rdaao:narratorFamilyOf.en,rdaao:P51061,property,rdac:C10008,rdac:C10006,rdaa:P51061,rdaao:P51056,rdaao:P50759,rdaeo:P20555,Published,
is minute taker family of,rdaao:minuteTakerFamilyOf.en,rdaao:P51062,property,rdac:C10008,rdac:C10006,rdaa:P51062,rdaao:P51077,rdaao:P50760,rdaeo:P20569,Published,
is software developer family of,rdaao:softwareDeveloperFamilyOf.en,rdaao:P51063,property,rdac:C10008,rdac:C10006,rdaa:P51063,rdaao:P51077,rdaao:P50761,rdaeo:P20530,Published,
is dubbing director family of,rdaao:dubbingDirectorFamilyOf.en,rdaao:P51064,property,rdac:C10008,rdac:C10006,rdaa:P51064,rdaao:P51076,rdaao:P50762,rdaeo:P20570,Published,
is restorationist family of expression of,rdaao:restorationistFamilyOfExpressionOf.en,rdaao:P51065,property,rdac:C10008,rdac:C10006,rdaa:P51065,rdaao:P51046,rdaao:P50763,rdaeo:P20532,Published,
is censor family of,rdaao:censorFamilyOf.en,rdaao:P51066,property,rdac:C10008,rdac:C10006,rdaa:P51066,rdaao:P51046,rdaao:P50764,rdaeo:P20533,Published,
is arranger family of music of,rdaao:arrangerFamilyOfMusicOf.en,rdaao:P51067,property,rdac:C10008,rdac:C10006,rdaa:P51067,rdaao:P51046,rdaao:P50765,rdaeo:P20542,Published,
is abridger family of,rdaao:abridgerFamilyOf.en,rdaao:P51068,property,rdac:C10008,rdac:C10006,rdaa:P51068,rdaao:P51046,rdaao:P50766,rdaeo:P20534,Published,
is speaker family of,rdaao:speakerFamilyOf.en,rdaao:P51069,property,rdac:C10008,rdac:C10006,rdaa:P51069,rdaao:P51056,rdaao:P50767,rdaeo:P20557,Published,
is recording engineer family of,rdaao:recordingEngineerFamilyOf.en,rdaao:P51070,property,rdac:C10008,rdac:C10006,rdaa:P51070,rdaao:P51048,rdaao:P50768,rdaeo:P20563,Published,
is onscreen participant family of,rdaao:onscreenParticipantFamilyOf.en,rdaao:P51071,property,rdac:C10008,rdac:C10006,rdaa:P51071,rdaao:P51076,rdaao:P50769,rdaeo:P20540,Published,
is instructor family of,rdaao:instructorFamilyOf.en,rdaao:P51072,property,rdac:C10008,rdac:C10006,rdaa:P51072,rdaao:P51056,rdaao:P50770,rdaeo:P20558,Published,
is recordist family of,rdaao:recordistFamilyOf.en,rdaao:P51073,property,rdac:C10008,rdac:C10006,rdaa:P51073,rdaao:P51076,rdaao:P50771,rdaeo:P20535,Published,
is music programmer family of,rdaao:musicProgrammerFamilyOf.en,rdaao:P51074,property,rdac:C10008,rdac:C10006,rdaa:P51074,rdaao:P51076,rdaao:P50772,rdaeo:P20539,Published,
is transcriber family of,rdaao:transcriberFamilyOf.en,rdaao:P51075,property,rdac:C10008,rdac:C10006,rdaa:P51075,rdaao:P51046,rdaao:P50773,rdaeo:P20536,Published,
is contributor family to performance of,rdaao:contributorFamilyToPerformanceOf.en,rdaao:P51076,property,rdac:C10008,rdac:C10006,rdaa:P51076,rdaao:P51077,rdaao:P50774,rdaeo:P20543,Published,
is contributor family to amalgamation of,rdaao:contributorFamilyToAmalgamationOf.en,rdaao:P51077,property,rdac:C10008,rdac:C10006,rdaa:P51077,rdaao:P51078,rdaao:P50775,rdaeo:P20544,Published,
is creator family of expression of,rdaao:creatorFamilyOfExpressionOf.en,rdaao:P51078,property,rdac:C10008,rdac:C10006,rdaa:P51078,rdaao:P50321,rdaao:P50776,rdaeo:P20566,Published,
is presenter family of,rdaao:presenterFamilyOf.en,rdaao:P51079,property,rdac:C10008,rdac:C10006,rdaa:P51079,rdaao:P51078,rdaao:P50777,rdaeo:P20565,Published,
is dedicatee family of item of,rdaao:dedicateeFamilyOfItemOf.en,rdaao:P51080,property,rdac:C10008,rdac:C10003,rdaa:P51080,rdaao:P50323,rdaao:P50778,rdaio:P40145,Published,
is binder family of,rdaao:binderFamilyOf.en,rdaao:P51081,property,rdac:C10008,rdac:C10003,rdaa:P51081,rdaao:P50323,rdaao:P50779,rdaio:P40146,Published,
is restorationist family of item of,rdaao:restorationistFamilyOfItemOf.en,rdaao:P51082,property,rdac:C10008,rdac:C10003,rdaa:P51082,rdaao:P50323,rdaao:P50780,rdaio:P40159,Published,
is curator family of (Deprecated),rdaao:curatorFamilyOf.en,rdaao:P51083,property,rdac:C10008,rdac:C10003,rdaa:P51083,rdaao:P50323,rdaao:P50781,rdaio:P40147,Deprecated,
is current owner family of,rdaao:currentOwnerFamilyOf.en,rdaao:P51084,property,rdac:C10008,rdac:C10003,rdaa:P51084,rdaao:P51087,rdaao:P50782,rdaio:P40149,Published,
is former owner family of,rdaao:formerOwnerFamilyOf.en,rdaao:P51085,property,rdac:C10008,rdac:C10003,rdaa:P51085,rdaao:P51087,rdaao:P50783,rdaio:P40150,Published,
is custodian family of,rdaao:custodianFamilyOf.en,rdaao:P51086,property,rdac:C10008,rdac:C10003,rdaa:P51086,rdaao:P50323,rdaao:P50784,rdaio:P40151,Published,
is owner family of,rdaao:ownerFamilyOf.en,rdaao:P51087,property,rdac:C10008,rdac:C10003,rdaa:P51087,rdaao:P50323,rdaao:P50785,rdaio:P40152,Published,
is collector family of (Deprecated),rdaao:collectorFamilyof.en,rdaao:P51088,property,rdac:C10008,rdac:C10003,rdaa:P51088,rdaao:P51083,rdaao:P50786,rdaio:P40153,Deprecated,
is modifier family of,rdaao:modifierFamilyOf.en,rdaao:P51089,property,rdac:C10008,rdac:C10003,rdaa:P51089,rdaao:P50323,rdaao:P50787,rdaio:P40160,Published,
is illuminator family of,rdaao:illuminatorFamilyOf.en,rdaao:P51090,property,rdac:C10008,rdac:C10003,rdaa:P51090,rdaao:P50323,rdaao:P50788,rdaio:P40148,Published,
is depositor family of,rdaao:depositorFamilyOf.en,rdaao:P51091,property,rdac:C10008,rdac:C10003,rdaa:P51091,rdaao:P51084,rdaao:P50789,rdaio:P40155,Published,
is donor family of,rdaao:donorFamilyOf.en,rdaao:P51092,property,rdac:C10008,rdac:C10003,rdaa:P51092,rdaao:P51085,rdaao:P50790,rdaio:P40156,Published,
is collection registrar family of (Deprecated),rdaao:collectionRegistrarFamilyOf.en,rdaao:P51093,property,rdac:C10008,rdac:C10003,rdaa:P51093,rdaao:P51083,rdaao:P50791,rdaio:P40154,Deprecated,
is seller family of,rdaao:sellerFamilyOf.en,rdaao:P51094,property,rdac:C10008,rdac:C10003,rdaa:P51094,rdaao:P51085,rdaao:P50792,rdaio:P40157,Published,
is honouree family of item of,rdaao:honoureeFamilyOfItemOf.en,rdaao:P51095,property,rdac:C10008,rdac:C10003,rdaa:P51095,rdaao:P50323,rdaao:P50793,rdaio:P40158,Published,
has sponsoring agent of corporate body,rdaao:sponsoringAgentOfCorporateBody.en,rdaao:P51096,property,rdac:C10005,rdac:C10002,rdaa:P51096,rdaao:P50333,,rdaao:P51098,Published,
has sponsoring collective agent of corporate body,rdaao:sponsoringCollectiveAgentOfCorporateBody.en,rdaao:P51097,property,rdac:C10005,rdac:C10011,rdaa:P51097,rdaao:P50349,rdaao:P51096,rdaao:P51099,Published,
has sponsored corporate body of agent,rdaao:sponsoredCorporateBodyOfAgent.en,rdaao:P51098,property,rdac:C10002,rdac:C10005,rdaa:P51098,rdaao:P50218,,rdaao:P51096,Published,
has sponsored corporate body of collective agent,rdaao:sponsoredCorporateBodyOfCollectiveAgent.en,rdaao:P51099,property,rdac:C10011,rdac:C10005,rdaa:P51099,rdaao:P50359,rdaao:P51098,rdaao:P51097,Published,
has sponsored work of collective agent,rdaao:sponsoredWorkOfCollectiveAgent.en,rdaao:P51100,property,rdac:C10011,rdac:C10001,rdaa:P51100,rdaao:P50357,rdaao:P50226,rdawo:P10604,Published,
has sponsored work of corporate body,rdaao:sponsoredWorkOfCorporateBody.en,rdaao:P51101,property,rdac:C10005,rdac:C10001,rdaa:P51101,rdaao:P50329,rdaao:P51100,rdawo:P10605,Published,
has sponsored work of family,rdaao:sponsoredWorkOfFamily.en,rdaao:P51102,property,rdac:C10008,rdac:C10001,rdaa:P51102,rdaao:P50320,rdaao:P51100,rdawo:P10606,Published,
has sponsored work of person,rdaao:sponsoredWorkOfPerson.en,rdaao:P51103,property,rdac:C10004,rdac:C10001,rdaa:P51103,rdaao:P50311,rdaao:P50226,rdawo:P10607,Published,
has founded corporate body of agent,rdaao:foundedCorporateBodyOfAgent.en,rdaao:P51104,property,rdac:C10002,rdac:C10005,rdaa:P51104,rdaao:P50218,,rdaao:P51106,Published,
has founded corporate body of collective agent,rdaao:foundedCorporateBodyOfCollectiveAgent.en,rdaao:P51105,property,rdac:C10011,rdac:C10005,rdaa:P51105,rdaao:P50359,rdaao:P51104,rdaao:P51107,Published,
has founding agent of corporate body,rdaao:foundingAgentOfCorporateBody.en,rdaao:P51106,property,rdac:C10005,rdac:C10002,rdaa:P51106,rdaao:P50333,,rdaao:P51104,Published,
has founding collective agent of corporate body,rdaao:foundingCollectiveAgentOfCorporateBody.en,rdaao:P51107,property,rdac:C10005,rdac:C10011,rdaa:P51107,rdaao:P50349,rdaao:P51106,rdaao:P51105,Published,
is agent described with metadata by,rdaao:agentDescribedWithMetadataBy.en,rdaao:P51108,property,rdac:C10002,rdac:C10001,rdaa:P51108,rdaao:P50426,,rdawo:P10610,Published,
is collective agent described with metadata by,rdaao:collectiveAgentDescribedWithMetadataBy.en,rdaao:P51109,property,rdac:C10011,rdac:C10001,rdaa:P51109,rdaao:P50427,rdaao:P51108,rdawo:P10611,Published,
is corporate body described with metadata by,rdaao:corporateBodyDescribedWithMetadataBy.en,rdaao:P51110,property,rdac:C10005,rdac:C10001,rdaa:P51110,rdaao:P50369,rdaao:P51109,rdawo:P10612,Published,
is family described with metadata by,rdaao:familyDescribedWithMetadataBy.en,rdaao:P51111,property,rdac:C10008,rdac:C10001,rdaa:P51111,rdaao:P50370,rdaao:P51109,rdawo:P10613,Published,
is person described with metadata by,rdaao:personDescribedWithMetadataBy.en,rdaao:P51112,property,rdac:C10004,rdac:C10001,rdaa:P51112,rdaao:P50368,rdaao:P51108,rdawo:P10614,Published,
is collector agent of,rdaao:isCollectorAgentOf.en,rdaao:P51113,property,rdac:C10002,rdac:C10001,rdaa:P51113,rdaao:P50204,,rdawo:P10629,Published,
is collector collective agent of,rdaao:isCollectorCollectiveAgentof.en,rdaao:P51114,property,rdac:C10011,rdac:C10001,rdaa:P51114,rdaao:P50693,rdaao:P51113,rdawo:P10630,Published,
is collector corporate body of,rdaao:isCollectorCorporateBodyof.en,rdaao:P51115,property,rdac:C10005,rdac:C10001,rdaa:P51115,rdaao:P50844,rdaao:P51114,rdawo:P10631,Published,
is collector family of,rdaao:isCollectorFamilyof.en,rdaao:P51116,property,rdac:C10008,rdac:C10001,rdaa:P51116,rdaao:P50995,rdaao:P51114,rdawo:P10632,Published,
is collector person of,rdaao:isCollectorPersonof.en,rdaao:P51117,property,rdac:C10004,rdac:C10001,rdaa:P51117,rdaao:P50542,rdaao:P51113,rdawo:P10633,Published,
is collection registrar agent of,rdaao:isCollectionRegistrarAgentOf.en,rdaao:P51118,property,rdac:C10002,rdac:C10001,rdaa:P51118,rdaao:P50189,,rdawo:P10634,Published,
is collection registrar collective agent of,rdaao:isCollectionRegistrarCollectiveAgentOf.en,rdaao:P51119,property,rdac:C10011,rdac:C10001,rdaa:P51119,rdaao:P50711,rdaao:P51118,rdawo:P10635,Published,
is collection registrar corporate body of,rdaao:isCollectionRegistrarCorporateBodyOf.en,rdaao:P51120,property,rdac:C10005,rdac:C10001,rdaa:P51120,rdaao:P50862,rdaao:P51119,rdawo:P10636,Published,
is collection registrar family of,rdaao:isCollectionRegistrarFamilyOf.en,rdaao:P51121,property,rdac:C10008,rdac:C10001,rdaa:P51121,rdaao:P51013,rdaao:P51119,rdawo:P10637,Published,
is collection registrar person of,rdaao:isCollectionRegistrarPersonOf.en,rdaao:P51122,property,rdac:C10004,rdac:C10001,rdaa:P51122,rdaao:P50560,rdaao:P51118,rdawo:P10638,Published,
